product_id, brand, desc, size, original_price, new_price, price_change
7529132,Kaws  Uniqlo,KAWS  streetwear medium size tee shirt,m,$25,$19,24.0%
6111416,Jil Sander  Uniqlo,Jil Sander For  J Black Peacoat,m,$141,$126,10.64%
6492783,Japanese Brand  Uniqlo,need Gone TodayGreen Tactical High Performance Vest,l,$80,$19,76.25%
5303260,Undercover  Uniqlo,Last Drop Snow White And The Seven Dwarfs,l,$100,$45,55.0%
7251303,Kaws  Uniqlo,Kaws X Sesame Street Sweatshirt,l,$80,$72,10.0%
6801215,Kaws  Uniqlo,Kaws X  tshirtBig Print logoNice DesignSize on tag XLarge,l,$45,$40,11.11%
5664906,Art  Keith Haring  Uniqlo,Rare  x SPRZ NY x Keith Haring tshirt  medium  kaws  futura  bape,m,$25,$6,76.0%
6546960,Kaws  Uniqlo,Kaws all over print tee,l,$40,$20,50.0%
5882713,Undercover  Uniqlo, Undercover Jun Takahashi skull shirt,m,$43,$38,11.63%
5669624,Undercover  Uniqlo, undercover head skull 34 sleeve tee,l,$45,-,
5632988,Lemaire  Uniqlo, And Lemaire Color Block Long Sleeve Shirt,l,$30,$27,10.0%
4868467,Kaws  Uniqlo,T Shirt,m,$28,-,
8314037,Jil Sander  Uniqlo,Premium Down Parka,m,$90,-,
7546139,Lemaire  Uniqlo,Cream Yellow knit,s,$60,$38,36.67%
5989154,Japanese Brand  Uniqlo,Bruno Munari Stripe T Shirt Crew Neck Tee,xl,$80,$72,10.0%
7928920,Kaws  Uniqlo,Kaws x  Heart Pocket Tee,l,$59,$29,50.85%
7976267,Kaws  Uniqlo,Kaws X Sesame Street Hooded Sweatshirt,m,$90,$72,20.0%
6900436,Japanese Brand  Uniqlo,Mobile Suit Gundam Anime Manga Tshirt  Char Aznable  Zaku  Ranma  Evangelion  Robotech  Mospeda,m,$35,$10,71.43%
4032654,Keith Haring  Uniqlo,MOMA SPECIAL EDITION SPRZ NEW YORK Somebody Up Here Likes You Coaches Jacket,m,$156,$126,19.23%
7545060,JWAnderson  Uniqlo,Quilted jacket,m,$175,$81,53.71%
7826392,Kaws  Uniqlo,Kaws X Sesame Street Complete Toy Box,os,$268,$178,33.58%
5857202,Kaws  Uniqlo,KAWS X SESAME STREET X  GRAPHIC TSHIRT ELMO BERT ERNIE BIG BIRD COOKIE MONSTER BFF COMPANION TEE SHIRT WHITE BLACK,m,$50,-,
7390929,Uniqlo, U Wide Fit Cargo Pants Size L,32,$100,$90,10.0%
